SysID,Name,Genotype,Outcrossed,Isolation,Isolation date,Gps latitude,Gps longitude,Isolation location,Date frozen,Source lab,Box name
13.2359,QX251,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #32
13.236,QX252,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #32
13.2361,QX253,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2362,QX256,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2363,QX259,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2364,QX261,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2365,QX274,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2366,QX289,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2367,QX49,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2368,QX52,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2369,QX65,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.237,QX101,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2371,QX105,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2372,QX118,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2373,QX135,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2374,QX167,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2375,QX176,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2376,QX304,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2377,QX305,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2378,QX307,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #33
13.2379,QX309,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.238,QX310,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2381,QX311,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2382,QX312,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2383,QX313,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2384,QX314,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2385,QX360,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2386,QX326,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2387,QX330,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2388,QX331,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2389,QX366,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.239,QX367,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2391,QX390,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2392,QX391,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2393,QX392,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2394,QX393,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2395,QX400,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2396,QX347,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #34
13.2397,QX348,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2398,QX349,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2399,QX350,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.24,QX352,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2401,QX353,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2402,QX354,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2403,QX356,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2404,QX358,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2405,QX359,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2406,QX335,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2407,QX336,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2408,QX337,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2409,QX338,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.241,QX339,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2411,QX361,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2412,QX362,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2413,QX363,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2414,QX364,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #35
13.2415,QX365,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2416,QX374,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2417,QX373,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2418,QX372,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2419,QX371,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.242,QX370,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2421,QX369,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2422,QX368,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2423,QX346,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2424,QX345,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2425,QX343,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2426,QX17,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2427,QX27,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2428,QX30,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2429,QX115,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.243,QX134,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2431,QX23,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2432,QX61,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #36
13.2433,QX199,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2434,QX200,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2435,QX306,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2436,QX109,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2437,QX110,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2438,QX140,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2439,QX145,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.244,QX227,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2441,QX230,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2442,QX233,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2443,QX257,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2444,QX260,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2445,QX271,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2446,QX340,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2447,QX344,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2448,QX357,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2449,QX375 #1,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.245,QX376,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #37
13.2451,QX377,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #38
13.2452,QX18,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #38
13.2453,QX21,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #38
13.2454,QX144,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #38
13.2455,QX355,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/1/12,QX,Working Box #38
13.2456,QX401,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2457,QX402,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2458,QX403,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2459,QX404,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.246,QX411,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2461,QX412,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2462,QX413,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2463,QX416,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2464,QX417,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2465,QX418,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2466,QX419,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2467,QX420,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2468,QX421,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #38
13.2469,QX423,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.247,QX446,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2471,QX449,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2472,QX454,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2473,QX455,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2474,QX458,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2475,QX459,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2476,QX432,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2477,QX438,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2478,QX439,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2479,QX447,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.248,QX448,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2481,QX462,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2482,QX465,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2483,QX466,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2484,QX467,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2485,QX479,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2486,QX407,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #39
13.2487,QX408,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2488,QX409,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2489,QX414,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.249,QX422,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2491,QX405,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2492,QX406,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2493,QX410,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2494,QX433,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2495,QX437,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2496,QX443,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2497,QX463,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2498,QX468,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2499,QX469,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.25,QX470,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2501,QX428,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2502,QX429,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2503,QX430,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2504,QX431,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #40
13.2505,QX436,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2506,QX440,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2507,QX453,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2508,QX456,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2509,QX460,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.251,QX461,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2511,QX424,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2512,QX434,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2513,QX442,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2514,QX444,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2515,QX464,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2516,QX471,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/7/12,QX,Working Box #41
13.2517,QX450,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.2518,QX452,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.2519,QX472,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.252,QX478,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.2521,QX426,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.2522,QX441,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #41
13.2523,QX445,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2524,QX451,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2525,QX457,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2526,QX475,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2527,QX476,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2528,QX481,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2529,QX522,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.253,QX550,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2531,QX427,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2532,QX435,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2533,QX473,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2534,QX474,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2535,QX480,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2536,QX484,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2537,QX489,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2538,QX495,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2539,QX498,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.254,QX525,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #42
13.2541,QX485,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2542,QX486,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2543,QX491,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2544,QX502,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2545,QX505,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2546,QX506,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2547,QX513,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2548,QX537,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2549,QX539,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.255,QX542,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2551,QX500,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2552,QX515,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2553,QX517,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2554,QX518,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2555,QX520,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2556,QX533,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2557,QX546,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2558,QX549,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #43
13.2559,QX551,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #44
13.256,QX554,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/8/12,QX,Working Box #44
13.2561,QX477,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2562,QX497,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2563,QX501,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2564,QX514,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2565,QX516,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2566,QX524,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2567,QX529,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2568,QX530,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2569,QX531,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.257,QX543,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2571,QX482,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2572,QX483,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2573,QX487,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2574,QX488,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2575,QX490,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2576,QX503,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #44
13.2577,QX504,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2578,QX507,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2579,QX509,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.258,QX511,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2581,QX492,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2582,QX493,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2583,QX494,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2584,QX496,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2585,QX527,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2586,QX528,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2587,QX541,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2588,QX547,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2589,QX548,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.259,QX553,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2591,QX521,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2592,QX523,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2593,QX532,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2594,QX534,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #45
13.2595,QX535,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.2596,QX536,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.2597,QX538,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.2598,QX540,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.2599,QX544,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.26,QX545,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/9/12,QX,Working Box #46
13.2601,QX196,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2602,QX211,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2603,QX341,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2604,QX389,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2605,QX415,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2606,QX510,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
13.2607,QX512,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,8/10/12,QX,Working Box #46
